Koordinatensystem : Lambert konform konisch
Rechtswert        : 3900500 Meter
Hochwert          : 3010500 Meter
Hoehenlage        : 2 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3900500 3010500  1  3  6  -2.5 1021 280  1.9 2  3.0  96    0    0 208 -316  0
3900500 3010500  1  3  7  -2.9 1021 259  2.9 3  3.0  98    0    0 211 -316  0
3900500 3010500  1  3  8  -2.2 1020 250  2.7 4  3.1  99    0    0 219 -315  0
3900500 3010500  1  3  9  -2.0 1020 258  3.3 5  3.2  98    0    0 229 -315  0
3900500 3010500  1  3 10  -1.8 1021 255  4.1 5  3.2  98    3   34 232 -316  0
3900500 3010500  1  3 11  -0.4 1021 251  3.8 2  3.4  98   22   75 216 -318  0
3900500 3010500  1  3 12   0.3 1021 254  4.4 1  3.6  96   66  102 194 -319  0
3900500 3010500  1  3 13   1.0 1021 247  5.8 1  3.8  95   74  113 187 -320  0
3900500 3010500  1  3 14   0.9 1021 248  4.9 2  3.8  94   57  104 194 -322  0
3900500 3010500  1  3 15   0.7 1020 258  5.6 5  3.7  94   21   74 220 -323  0
3900500 3010500  1  3 16   0.4 1020 253  5.2 8  3.7  94    0   20 253 -323  0
3900500 3010500  1  3 17   0.0 1020 247  5.8 8  3.7  96    0    0 269 -322  0
3900500 3010500  1  3 18  -0.2 1020 230  4.9 8  3.6  98    0    0 272 -322  0
3900500 3010500  1  3 19  -0.3 1020 229  4.7 8  3.6  99    0    0 275 -322  0
3900500 3010500  1  3 20  -0.3 1019 244  5.7 8  3.7  99    0    0 280 -323  0
3900500 3010500  1  3 21  -0.3 1019 235  5.6 8  3.7 100    0    0 284 -323  0
3900500 3010500  1  3 22  -0.2 1019 228  5.2 8  3.7 100    0    0 287 -324  0
3900500 3010500  1  3 23  -0.2 1019 228  5.9 8  3.7 100    0    0 289 -324  0
3900500 3010500  1  3 24  -0.2 1018 231  5.6 8  3.7 100    0    0 291 -324  0
3900500 3010500  1  4  1  -0.2 1018 231  5.4 8  3.7 100    0    0 292 -324  0
3900500 3010500  1  4  2  -0.1 1018 233  6.0 7  3.7 100    0    0 292 -322  0
3900500 3010500  1  4  3   0.0 1018 229  6.0 7  3.7  99    0    0 290 -321  0
3900500 3010500  1  4  4  -0.1 1017 220  6.1 8  3.7  98    0    0 293 -321  0
3900500 3010500  1  4  5   0.0 1017 216  6.7 8  3.7  99    0    0 296 -321  0
3900500 3010500  1  4  6   0.0 1016 214  6.5 8  3.7  99    0    0 296 -320  0
3900500 3010500  1  4  7   0.0 1016 209  6.1 7  3.7  99    0    0 293 -320  0
3900500 3010500  1  4  8   0.1 1015 202  6.5 7  3.7  98    0    0 289 -318  0
3900500 3010500  1  4  9  -0.2 1015 202  6.7 8  3.7  98    0    0 290 -317  0
3900500 3010500  1  4 10   0.0 1015 194  7.3 8  3.6  97    0   28 290 -316  0
3900500 3010500  1  4 11   0.3 1015 193  7.3 7  3.6  95    0   34 286 -316  0
3900500 3010500  1  4 12   0.7 1015 194  7.9 7  3.6  92    0   42 281 -317  0
3900500 3010500  1  4 13   0.8 1014 201  8.7 7  3.5  88    0   49 279 -317  0
3900500 3010500  1  4 14   1.0 1014 202  8.5 8  3.5  86    0   35 277 -318  0
3900500 3010500  1  4 15   0.7 1013 209  8.5 8  3.5  87    0   33 276 -317  0
3900500 3010500  1  4 16   0.8 1013 204  8.3 8  3.5  88    0   11 275 -315  0
3900500 3010500  1  4 17   1.0 1013 205  8.0 8  3.3  82    0    0 274 -313  0
3900500 3010500  1  4 18   0.6 1013 203  7.8 8  3.1  77    0    0 274 -311  0
3900500 3010500  1  4 19   0.3 1012 201  8.1 7  3.1  78    0    0 270 -309  0
3900500 3010500  1  4 20   0.4 1012 202  8.4 8  3.1  79    0    0 270 -308  0
3900500 3010500  1  4 21   0.2 1012 203  8.2 7  3.1  79    0    0 269 -307  0
3900500 3010500  1  4 22   0.0 1012 203  8.3 7  3.1  80    0    0 266 -306  0
3900500 3010500  1  4 23  -0.2 1012 205  8.1 8  3.1  83    0    0 268 -305  0
3900500 3010500  1  4 24  -0.6 1012 206  7.9 8  3.2  86    0    0 272 -304  0
3900500 3010500  1  5  1  -0.5 1012 205  7.9 7  3.1  86    0    0 268 -303  0
3900500 3010500  1  5  2  -0.8 1012 199  7.5 7  3.1  84    0    0 265 -303  0
3900500 3010500  1  5  3  -1.3 1011 195  7.8 7  3.0  84    0    0 263 -304  0
3900500 3010500  1  5  4  -1.4 1011 196  7.9 8  2.9  84    0    0 264 -303  0
3900500 3010500  1  5  5  -1.5 1011 195  6.7 8  2.9  85    0    0 266 -300  0
3900500 3010500  1  5  6  -1.8 1011 190  7.1 8  2.8  85    0    0 264 -297  0
3900500 3010500  1  5  7  -2.1 1010 188  7.1 8  2.7  83    0    0 262 -294  0
3900500 3010500  1  5  8  -2.4 1010 186  6.9 8  2.7  83    0    0 260 -291  0
3900500 3010500  1  5  9  -2.6 1010 187  6.3 8  2.7  84    0    0 258 -290  0
3900500 3010500  1  5 10  -2.5 1010 181  6.3 8  2.7  84    0   25 255 -288  0
3900500 3010500  1  5 11  -2.4 1010 180  6.8 7  2.6  83   11   70 251 -289  0
3900500 3010500  1  5 12  -2.0 1010 179  6.6 5  2.6  81   30  103 240 -292  0
3900500 3010500  1  5 13  -1.6 1009 184  6.4 4  2.6  78   48  112 231 -295  0
3900500 3010500  1  5 14  -1.4 1009 177  6.4 4  2.6  75   31  100 228 -297  0
3900500 3010500  1  5 15  -1.4 1008 174  6.6 5  2.5  74   26   73 232 -296  0
3900500 3010500  1  5 16  -1.6 1007 162  6.6 6  2.5  74    1   25 237 -295  0
3900500 3010500  1  5 17  -2.4 1007 154  6.7 5  2.5  77    0    0 237 -291  0
3900500 3010500  1  5 18  -2.8 1006 154  6.2 2  2.5  79    0    0 225 -288  0
3900500 3010500  1  5 19  -3.2 1005 159  6.2 4  2.4  80    0    0 223 -286  0
3900500 3010500  1  5 20  -3.4 1004 148  6.7 5  2.4  81    0    0 235 -284  0
3900500 3010500  1  5 21  -3.6 1004 154  6.4 6  2.4  82    0    0 243 -283  0
3900500 3010500  1  5 22  -4.0 1003 151  7.0 6  2.4  82    0    0 248 -283  0
3900500 3010500  1  5 23  -4.0 1001 149  7.3 7  2.4  84    0    0 254 -282  0
3900500 3010500  1  5 24  -3.5 1000 149  7.3 7  2.4  83    0    0 262 -282  0
3900500 3010500  1  6  1  -2.7  999 154  7.7 7  2.5  84    0    0 268 -283  0
3900500 3010500  1  6  2  -1.8  997 164  7.0 7  2.9  88    0    0 274 -288  0
3900500 3010500  1  6  3  -1.3  996 172  6.4 7  3.2  93    0    0 281 -294  0
3900500 3010500  1  6  4  -0.4  995 177  6.2 7  3.4  95    0    0 286 -300  0
3900500 3010500  1  6  5   0.5  995 178  6.1 8  3.7  96    0    0 298 -306  0
3900500 3010500  1  6  6   1.5  994 190  7.5 8  4.0  96    0    0 311 -311  0
3900500 3010500  1  6  7   1.8  993 197  7.2 8  4.2  97    0    0 316 -315  0
3900500 3010500  1  6  8   2.2  993 205  7.0 8  4.3  97    0    0 319 -318  0
3900500 3010500  1  6  9   2.2  994 210  6.5 8  4.4  97    0    0 321 -320  0
3900500 3010500  1  6 10   2.1  994 217  5.6 8  4.4  98    0   15 323 -321  0
3900500 3010500  1  6 11   2.1  995 225  5.3 7  4.4  99    0   26 316 -322  0
3900500 3010500  1  6 12   2.1  995 211  5.2 5  4.5  99    0   68 284 -323  0
3900500 3010500  1  6 13   2.3  995 205  4.8 5  4.5 100    2   81 245 -323  0
3900500 3010500  1  6 14   2.4  996 196  4.8 6  4.5  98    1   69 250 -323  0
3900500 3010500  1  6 15   2.5  996 196  4.1 5  4.5  97    2   55 248 -324  0
3900500 3010500  1  6 16   2.3  996 179  4.5 7  4.5  98    0   15 272 -323  0
3900500 3010500  1  6 17   2.2  995 176  4.1 8  4.5  99    0    0 313 -323  0
3900500 3010500  1  6 18   2.2  995 160  2.9 8  4.5  99    0    0 324 -323  0
3900500 3010500  1  6 19   2.0  995 135  2.2 6  4.4  99    0    0 306 -323  0
3900500 3010500  1  6 20   1.8  995 120  2.6 8  4.4  99    0    0 306 -323  0
3900500 3010500  1  6 21   1.1  995  77  3.1 7  4.3 100    0    0 314 -322  0
3900500 3010500  1  6 22   1.0  995  74  2.9 8  4.2 100    0    0 312 -322  0
3900500 3010500  1  6 23   1.2  995 106  1.6 8  4.2 100    0    0 322 -322  0
3900500 3010500  1  6 24   0.7  995 319  2.2 7  4.1 100    0    0 312 -322  0
3900500 3010500  1  7  1   1.2  997 280  3.8 7  4.1 100    0    0 304 -323  0
3900500 3010500  1  7  2   1.8  998 280  5.9 4  4.3 100    0    0 281 -323  0
3900500 3010500  1  7  3   1.8  999 285  5.9 7  4.4 100    0    0 285 -324  0
3900500 3010500  1  7  4   1.5 1001 271  4.7 5  4.3 100    0    0 293 -325  0
3900500 3010500  1  7  5   0.7 1003 248  4.6 5  4.2 100    0    0 277 -324  0
3900500 3010500  1  7  6   0.7 1004 265  3.9 4  4.0 100    0    0 267 -322  0
3900500 3010500  1  7  7   0.6 1005 250  3.6 5  4.0 100    0    0 267 -321  0
3900500 3010500  1  7  8   0.2 1006 243  2.4 4  3.9 100    0    0 265 -320  0
3900500 3010500  1  7  9  -0.3 1007 209  2.8 6  3.8 100    0    0 270 -319  0
3900500 3010500  1  7 10  -0.4 1008 182  2.9 5  3.7 100    2   32 274 -318  0
3900500 3010500  1  7 11   0.0 1009 150  2.2 5  3.8 100   12   66 261 -318  0
3900500 3010500  1  7 12  -0.2 1009 139  3.1 5  3.8 100    8   85 256 -319  0
3900500 3010500  1  7 13   0.5 1009 125  3.3 6  3.8 100   19   97 260 -321  0
3900500 3010500  1  7 14   0.8 1009 122  3.8 6  4.0  99   19   88 267 -323  0
3900500 3010500  1  7 15   0.8 1008  97  3.7 6  4.0  99    5   59 266 -325  0
3900500 3010500  1  7 16   0.9 1008 108  5.2 5  4.0 100    0   20 257 -323  0
3900500 3010500  1  7 17   1.0 1007 101  5.7 7  4.1 100    0    0 264 -321  0
3900500 3010500  1  7 18   1.1 1006 110  7.2 8  4.1 100    0    0 296 -321  0
3900500 3010500  1  7 19   1.3 1005 107  6.4 8  4.1  99    0    0 311 -321  0
3900500 3010500  1  7 20   1.6 1005 114  5.8 8  4.2  99    0    0 314 -321  0
3900500 3010500  1  7 21   1.7 1004 128  5.2 8  4.3 100    0    0 315 -321  0
3900500 3010500  1  7 22   2.0 1004 140  4.9 8  4.4 100    0    0 318 -321  0
3900500 3010500  1  7 23   2.7 1004 156  5.0 8  4.5 100    0    0 322 -321  0
3900500 3010500  1  7 24   3.2 1003 150  4.2 7  4.7 100    0    0 313 -321  0
3900500 3010500  1  8  1   3.8 1003 175  4.3 8  4.9  99    0    0 315 -321  0
3900500 3010500  1  8  2   4.6 1003 181  3.9 8  5.1  98    0    0 330 -322  0
3900500 3010500  1  8  3   4.9 1003 168  4.1 8  5.3  99    0    0 333 -324  0
3900500 3010500  1  8  4   5.2 1002 172  5.2 8  5.4  99    0    0 335 -325  0
3900500 3010500  1  8  5   5.6 1002 181  5.0 6  5.6  99    0    0 318 -326  0
3900500 3010500  1  8  6   5.7 1002 180  4.9 7  5.6  98    0    0 309 -327  0
3900500 3010500  1  8  7   5.8 1001 176  5.3 8  5.7  98    0    0 326 -328  0
3900500 3010500  1  8  8   5.6 1001 161  5.9 7  5.7  98    0    0 325 -328  0
3900500 3010500  1  8  9   5.7 1000 159  6.1 7  5.6  98    0    1 318 -328  0
3900500 3010500  1  8 10   5.9 1000 156  5.7 6  5.7  97   37   18 314 -329  0
3900500 3010500  1  8 11   6.4  999 165  6.2 4  5.7  96   73   38 298 -331  0
3900500 3010500  1  8 12   7.5  999 172  7.2 5  5.8  92   71   66 294 -333  0
3900500 3010500  1  8 13   8.3  998 174  7.9 7  5.9  88    0   59 314 -336  0
3900500 3010500  1  8 14   9.3  997 179  7.9 7  6.0  84    0   64 328 -337  0
3900500 3010500  1  8 15   9.3  996 178  8.6 8  6.1  82    0   26 336 -336  0
3900500 3010500  1  8 16   9.5  996 187  9.3 6  6.0  81    0    7 329 -336  0
3900500 3010500  1  8 17   9.0  996 198  9.3 7  6.1  82    0    0 322 -337  0
3900500 3010500  1  8 18   9.1  996 207  9.9 8  6.2  84    0    0 334 -338  0
3900500 3010500  1  8 19   7.7  997 233 10.7 8  6.0  87    0    0 339 -340  0
3900500 3010500  1  8 20   6.9  998 230  9.9 8  5.7  88    0    0 335 -341  0
3900500 3010500  1  8 21   5.1 1000 244 10.2 6  5.2  88    0    0 318 -343  0
3900500 3010500  1  8 22   4.3 1001 250  9.8 5  4.7  88    0    0 295 -343  0
3900500 3010500  1  8 23   3.7 1001 243  8.1 3  4.4  87    0    0 272 -342  0
3900500 3010500  1  8 24   3.5 1002 236  6.4 4  4.4  88    0    0 262 -340  0
3900500 3010500  1  9  1   3.7 1002 235  4.3 4  4.3  87    0    0 269 -338  0
3900500 3010500  1  9  2   3.5 1003 214  4.3 4  4.3  86    0    0 269 -337  0
3900500 3010500  1  9  3   3.0 1003 210  3.4 4  4.3  88    0    0 269 -334  0
3900500 3010500  1  9  4   2.8 1003 200  3.8 5  4.2  90    0    0 275 -333  0
3900500 3010500  1  9  5   2.5 1003 205  3.4 4  4.2  90    0    0 275 -330  0
3900500 3010500  1  9  6   2.6 1003 207  5.1 4  4.2  90    0    0 265 -325  0
3900500 3010500  1  9  7   2.6 1003 210  5.6 4  4.1  89    0    0 263 -320  0
3900500 3010500  1  9  8   2.4 1003 212  5.5 5  4.1  88    0    0 268 -320  0
3900500 3010500  1  9  9   2.3 1003 211  6.3 4  4.0  88    0    4 264 -320  0
3900500 3010500  1  9 10   2.5 1004 215  7.2 4  4.0  88    8   34 254 -319  0
3900500 3010500  1  9 11   3.2 1004 222  8.2 3  4.1  87   50   66 246 -319  0
3900500 3010500  1  9 12   3.5 1005 226  8.5 4  4.2  86   35   95 247 -320  0
3900500 3010500  1  9 13   3.6 1005 231  8.4 5  4.2  86   17   99 260 -322  0
3900500 3010500  1  9 14   3.8 1006 236  8.6 3  4.2  85   80   84 256 -324  0
3900500 3010500  1  9 15   3.7 1006 228  8.3 3  4.2  84   71   57 244 -325  0
3900500 3010500  1  9 16   3.4 1007 225  7.7 3  4.1  84   10   29 244 -323  0
3900500 3010500  1  9 17   3.5 1008 232  8.4 5  4.1  84    0    0 256 -321  0
3900500 3010500  1  9 18   3.3 1009 238  8.2 5  4.1  84    0    0 267 -320  0
3900500 3010500  1  9 19   2.8 1010 237  8.8 6  4.0  84    0    0 272 -320  0
3900500 3010500  1  9 20   2.4 1011 238  8.7 6  4.0  87    0    0 277 -319  0
3900500 3010500  1  9 21   2.0 1012 238  7.8 5  4.0  90    0    0 271 -319  0
3900500 3010500  1  9 22   2.0 1013 233  7.1 5  4.0  91    0    0 265 -318  0
3900500 3010500  1  9 23   2.3 1014 230  7.2 4  4.0  90    0    0 261 -318  0
3900500 3010500  1  9 24   2.5 1014 230  6.9 5  4.0  89    0    0 261 -318  0
3900500 3010500  1 10  1   2.6 1015 229  7.7 8  4.0  88    0    0 282 -318  0
3900500 3010500  1 10  2   2.1 1015 229  7.9 8  4.0  90    0    0 296 -318  0
3900500 3010500  1 10  3   1.6 1016 221  7.3 5  4.0  93    0    0 276 -319  0
3900500 3010500  1 10  4   1.3 1016 218  6.7 4  4.0  94    0    0 253 -319  0
3900500 3010500  1 10  5   1.0 1017 220  7.0 3  3.9  95    0    0 242 -319  0
3900500 3010500  1 10  6   1.0 1017 224  6.5 1  3.9  96    0    0 227 -319  0
3900500 3010500  1 10  7   0.7 1018 214  5.6 4  3.9  96    0    0 232 -319  0
3900500 3010500  1 10  8   0.5 1018 200  5.6 5  3.8  97    0    0 253 -319  0
3900500 3010500  1 10  9   0.4 1019 206  5.8 4  3.8  98    0    1 255 -318  0
3900500 3010500  1 10 10   0.4 1020 208  6.0 4  3.9  99    0   23 252 -318  0
3900500 3010500  1 10 11   0.4 1020 200  6.1 7  3.9 100    0   52 271 -319  0
3900500 3010500  1 10 12   0.3 1020 200  6.5 6  3.9 100    0   57 283 -320  0
3900500 3010500  1 10 13   0.5 1020 196  5.8 7  3.9 100    0   53 282 -322  0
3900500 3010500  1 10 14   0.9 1020 207  5.5 7  4.0 100    0   50 289 -324  0
3900500 3010500  1 10 15   1.4 1020 193  4.1 4  4.1  99   45   52 272 -323  0
3900500 3010500  1 10 16   1.0 1019 164  5.1 5  4.0  98   39   17 259 -321  0
3900500 3010500  1 10 17   0.5 1019 168  5.1 5  3.9  97    0    0 259 -320  0
3900500 3010500  1 10 18   0.5 1019 164  4.7 3  3.8  96    0    0 243 -320  0
3900500 3010500  1 10 19   0.6 1019 166  4.8 6  3.8  96    0    0 246 -318  0
3900500 3010500  1 10 20   0.7 1018 163  4.7 7  3.8  96    0    0 267 -317  0
3900500 3010500  1 10 21   0.7 1018 157  4.9 4  3.7  94    0    0 254 -316  0
3900500 3010500  1 10 22   0.2 1017 156  4.7 4  3.6  93    0    0 235 -314  0
3900500 3010500  1 10 23  -0.2 1017 158  4.9 5  3.6  94    0    0 237 -313  0
3900500 3010500  1 10 24  -0.5 1016 158  4.6 3  3.4  93    0    0 227 -312  0
3900500 3010500  1 11  1  -1.0 1016 155  4.5 3  3.3  92    0    0 211 -310  0
3900500 3010500  1 11  2  -1.5 1015 149  4.2 2  3.2  93    0    0 203 -309  0
3900500 3010500  1 11  3  -1.8 1014 150  4.7 1  3.1  93    0    0 191 -307  0
3900500 3010500  1 11  4  -2.1 1013 142  5.0 4  3.1  93    0    0 201 -306  0
3900500 3010500  1 11  5  -2.2 1012 148  5.1 4  3.0  94    0    0 216 -305  0
3900500 3010500  1 11  6  -2.5 1011 151  5.2 3  3.0  94    0    0 208 -304  0
3900500 3010500  1 11  7  -2.7 1011 145  5.2 2  2.9  94    0    0 195 -304  0
3900500 3010500  1 11  8  -2.7 1009 148  5.4 4  2.9  94    0    0 200 -304  0
3900500 3010500  1 11  9  -2.5 1009 144  5.6 5  3.0  94    0    0 219 -304  0
3900500 3010500  1 11 10  -1.9 1008 140  6.2 8  3.0  94    0   17 244 -305  0
3900500 3010500  1 11 11  -1.3 1007 140  6.5 7  3.1  92    4   69 260 -307  0
3900500 3010500  1 11 12  -0.8 1007 135  6.2 5  3.2  90   28  109 244 -310  0
3900500 3010500  1 11 13   0.2 1006 139  5.7 4  3.3  88   48  123 229 -314  0
3900500 3010500  1 11 14   1.2 1005 136  5.5 6  3.4  86   15  101 239 -316  0
3900500 3010500  1 11 15   1.4 1004 140  4.8 8  3.6  85    0   51 268 -317  0
3900500 3010500  1 11 16   1.4 1003 145  4.7 8  3.7  88    0   18 286 -317  0
3900500 3010500  1 11 17   1.3 1003 148  5.1 8  3.9  91    0    0 289 -316  0
3900500 3010500  1 11 18   1.4 1003 153  5.4 8  4.0  95    0    0 293 -315  0
3900500 3010500  1 11 19   1.7 1002 180  4.7 8  4.2  97    0    0 297 -315  0
3900500 3010500  1 11 20   2.3 1002 199  4.4 8  4.3  97    0    0 302 -314  0
3900500 3010500  1 11 21   2.4 1003 221  5.4 8  4.5  98    0    0 306 -314  0
3900500 3010500  1 11 22   2.4 1003 242  6.1 8  4.5  99    0    0 307 -316  0
